word,part_of_speech,observations,avg_gender_score,p_value
analog,NOUN,16,0.21749999999999997,0.12401033760711028
psych,NOUN,16,0.625625,0.07354917695044438
preparatory,ADJ,16,0.52625,0.446607510990889
synthase,NOUN,16,0.2675,0.31005380927071147
battery,NOUN,16,0.56125,0.446607510990889
gratefulness,NOUN,16,0.50125,0.446607510990889
nb,NOUN,16,0.2175,0.12401033760711028
invasion,NOUN,16,0.49812500000000004,0.8000751834132593
atla,NOUN,16,0.24624999999999997,0.12401033760711028
motility,NOUN,16,0.32125,0.6138837005785533
philanthropic,ADJ,16,0.3524999999999999,0.6138837005785533
switchgrass,NOUN,16,0.18499999999999997,0.037438861361530934
permeability,NOUN,16,0.25625000000000003,0.31005380927071147
transition,NOUN,16,0.140625,0.037438861361530934
aware,ADJ,16,0.16437500000000002,0.037438861361530934
disposal,NOUN,16,0.125625,0.037438861361530934
quick,ADJ,16,0.5375,0.446607510990889
sputum,NOUN,16,0.259375,0.31005380927071147
standardized,ADJ,16,0.339375,0.6138837005785533
aggregation,NOUN,16,0.318125,0.6138837005785533
linear,NOUN,16,0.13499999999999998,0.037438861361530934
feel,VERB,16,0.374375,0.6138837005785533
shuttle,NOUN,16,0.125,0.037438861361530934
dehydrogenase,NOUN,16,0.3762500000000001,1.0
foreign,ADJ,16,0.355625,0.6138837005785533
leg,NOUN,16,0.250625,0.31005380927071147
yoga,NOUN,16,0.7706250000000001,0.008011715155804199
uncertainty,NOUN,16,0.310625,0.31005380927071147
investissement,NOUN,16,0.811875,0.008011715155804199
limit,VERB,16,0.20187499999999997,0.12401033760711028
transport,VERB,16,0.33125,0.6138837005785533
figure,VERB,16,0.514375,0.446607510990889
producer,NOUN,16,0.3875,1.0
prep,NOUN,16,0.55875,0.446607510990889
hybridoma,ADJ,16,0.25875,0.31005380927071147
passionate,ADJ,16,0.24499999999999994,0.12401033760711028
cast,NOUN,16,0.365625,0.6138837005785533
para,VERB,16,0.43187500000000006,1.0
failure,NOUN,16,0.27749999999999997,0.31005380927071147
inhabitant,NOUN,16,0.515,0.446607510990889
nutritionist,NOUN,16,0.774375,0.008011715155804199
exciting,ADJ,16,0.12749999999999997,0.037438861361530934
nr,NOUN,16,0.158125,0.037438861361530934
accelerometer,NOUN,16,0.345,0.6138837005785533
log,NOUN,16,0.281875,0.31005380927071147
céline,VERB,16,1.0,3.4614183057488547e-07
translating,NOUN,16,0.325625,0.6138837005785533
bioluminescence,NOUN,16,0.253125,0.31005380927071147
sacrifice,NOUN,16,0.063125,0.004523840282129276
coherence,NOUN,16,0.0325,0.00043181105876533243
ministry,NOUN,16,0.511875,0.446607510990889
zone,NOUN,16,0.254375,0.31005380927071147
steady,ADJ,16,0.36937500000000006,0.6138837005785533
turn,VERB,16,0.29624999999999996,0.31005380927071147
transporter,NOUN,16,0.328125,0.6138837005785533
tunel,ADJ,16,0.4825,0.8000751834132593
vivax,NOUN,16,0.36187499999999995,0.6138837005785533
flox,VERB,16,0.414375,1.0
chimpanzee,NOUN,16,0.37375,0.6138837005785533
frequent,ADJ,16,0.494375,0.8000751834132593
cholesterol,NOUN,16,0.388125,1.0
challenge,VERB,16,0.193125,0.12401033760711028
reactor,NOUN,16,0.191875,0.12401033760711028
shelter,NOUN,16,0.5625,0.20314050775249815
organisational,ADJ,16,0.49750000000000005,0.8000751834132593
electronic,NOUN,16,0.12999999999999995,0.037438861361530934
redaction,NOUN,16,0.50875,0.446607510990889
removal,NOUN,16,0.351875,0.6138837005785533
limited,ADJ,16,0.298125,0.31005380927071147
walk,VERB,16,0.271875,0.31005380927071147
lar,VERB,16,0.075625,0.004523840282129276
bean,NOUN,16,0.321875,0.6138837005785533
epi,NOUN,16,0.011874999999999997,0.00043181105876533243
guardian,NOUN,16,0.558125,0.446607510990889
microorganism,NOUN,16,0.26249999999999996,0.31005380927071147
asthma,NOUN,16,0.42562500000000003,1.0
caring,ADJ,16,0.0025000000000000014,0.00043181105876533243
cloud,NOUN,16,0.1875,0.12401033760711028
save,VERB,16,0.28625,0.31005380927071147
fat,ADJ,16,0.41624999999999995,1.0
prospective,ADJ,16,0.455625,0.8000751834132593
sincerest,ADJ,16,0.375625,1.0
junior,ADJ,16,0.571875,0.20314050775249815
banking,NOUN,16,0.62125,0.20314050775249815
complementation,NOUN,16,0.28875,0.31005380927071147
chiral,NOUN,16,0.26749999999999996,0.31005380927071147
putative,ADJ,16,0.10249999999999998,0.004523840282129276
papa,NOUN,16,0.45687500000000003,0.8000751834132593
deer,NOUN,16,0.15000000000000002,0.037438861361530934
shop,NOUN,16,0.25812499999999994,0.31005380927071147
studied,ADJ,16,0.3518749999999999,0.6138837005785533
critic,NOUN,16,0.188125,0.12401033760711028
mailing,NOUN,16,0.19124999999999998,0.12401033760711028
conventional,ADJ,16,0.4325,1.0
tech,NOUN,16,0.466875,0.8000751834132593
synthetic,NOUN,16,0.254375,0.31005380927071147
steadfast,ADJ,16,0.305625,0.31005380927071147
mutate,VERB,16,0.27937500000000004,0.31005380927071147
youth,NOUN,16,0.630625,0.07354917695044438
pedigree,ADJ,16,0.47562499999999996,0.8000751834132593
neuroimaging,NOUN,16,0.24812499999999998,0.12401033760711028
computerized,ADJ,16,0.5549999999999999,0.446607510990889
exemplary,ADJ,16,0.33,0.6138837005785533
serum,VERB,16,0.620625,0.20314050775249815
chromatographic,ADJ,15,0.6386666666666667,0.11763009401217644
dermatologist,NOUN,15,0.67,0.0364668899194773
silicon,NOUN,15,0.09066666666666666,0.007469143255961742
diver,NOUN,15,0.05466666666666667,0.0007750166868078776
livestock,NOUN,15,0.30133333333333334,0.43060446937694513
codon,VERB,15,0.32066666666666666,0.43060446937694513
battle,NOUN,15,0.466,0.9999999999999997
visitor,NOUN,15,0.5006666666666667,0.6036140293315562
scm,NOUN,15,0.186,0.060441697330498326
hip,NOUN,15,0.2806666666666667,0.43060446937694513
troubleshooting,NOUN,15,0.6106666666666667,0.11763009401217644
borrow,VERB,15,0.26199999999999996,0.18535811242527084
homozygous,ADJ,15,0.494,0.6036140293315562
pellet,NOUN,15,0.49133333333333334,0.6036140293315562
palm,NOUN,15,0.18599999999999997,0.060441697330498326
portal,NOUN,15,0.22999999999999998,0.18535811242527084
mathematic,NOUN,15,0.37999999999999995,0.7935882158931029
parexel,ADJ,15,0.514,0.6036140293315562
synaptic,ADJ,15,0.3393333333333333,0.7935882158931029
scaffold,NOUN,15,0.17733333333333334,0.060441697330498326
plasmon,NOUN,15,0.3273333333333333,0.43060446937694513
bovine,NOUN,15,0.11066666666666668,0.007469143255961742
race,NOUN,15,0.26066666666666666,0.18535811242527084
corneal,ADJ,15,0.44266666666666665,0.9999999999999997
dialogue,NOUN,15,0.2866666666666667,0.43060446937694513
honorarium,NOUN,15,0.23600000000000002,0.18535811242527084
indigenous,ADJ,15,0.4593333333333333,0.9999999999999997
fl,NOUN,15,0.3646666666666666,0.7935882158931029
suis,NOUN,15,0.4646666666666667,0.9999999999999997
liquid,NOUN,15,0.3413333333333333,0.7935882158931029
immeasurable,ADJ,15,0.35733333333333334,0.7935882158931029
pbmc,ADJ,15,0.5646666666666665,0.29814568399214003
testis,NOUN,15,0.26799999999999996,0.43060446937694513
taxonomist,NOUN,15,0.2113333333333333,0.18535811242527084
answering,NOUN,15,0.2106666666666666,0.18535811242527084
licence,NOUN,15,0.25599999999999995,0.18535811242527084
complementary,ADJ,15,0.31333333333333335,0.43060446937694513
elucidation,NOUN,15,0.2833333333333333,0.43060446937694513
respected,ADJ,15,0.13866666666666666,0.060441697330498326
applicant,NOUN,15,0.25666666666666665,0.18535811242527084
present,NOUN,15,0.4133333333333334,0.9999999999999997
harbor,VERB,15,0.1673333333333333,0.060441697330498326
navigate,VERB,15,0.7306666666666667,0.0364668899194773
female,NOUN,15,0.394,0.7935882158931029
replacement,NOUN,15,0.31799999999999995,0.43060446937694513
librarian,ADJ,15,0.678,0.0364668899194773
codon,NOUN,15,0.20799999999999993,0.18535811242527084
coronary,ADJ,15,0.36133333333333334,0.7935882158931029
porcine,NOUN,15,0.14466666666666667,0.060441697330498326
proof,ADJ,15,0.6386666666666667,0.11763009401217644
anthropometric,ADJ,15,0.55,0.29814568399214003
objective,ADJ,15,0.3346666666666666,0.7935882158931029
dosing,NOUN,15,0.31,0.43060446937694513
outline,VERB,15,0.49266666666666664,0.6036140293315562
merge,VERB,15,0.5353333333333333,0.29814568399214003
occur,VERB,15,0.5826666666666667,0.29814568399214003
intraoperative,ADJ,15,0.414,0.9999999999999997
preclinical,ADJ,15,0.6046666666666667,0.11763009401217644
sampler,NOUN,15,0.11800000000000001,0.007469143255961742
deconvolution,NOUN,15,0.24666666666666665,0.18535811242527084
cyclic,ADJ,15,0.22266666666666665,0.18535811242527084
maximum,ADJ,15,0.1753333333333333,0.060441697330498326
membership,NOUN,15,0.37733333333333335,0.7935882158931029
moment,NOUN,15,0.24333333333333323,0.18535811242527084
ophthalmic,ADJ,15,0.21666666666666665,0.18535811242527084
shark,NOUN,15,0.4033333333333334,0.9999999999999997
superior,ADJ,15,0.362,0.7935882158931029
bibliographical,ADJ,15,0.596,0.29814568399214003
adrian,ADJ,15,0.21600000000000003,0.18535811242527084
transcriptional,ADJ,15,0.17,0.060441697330498326
inra,VERB,15,0.3406666666666666,0.7935882158931029
bisulfite,ADJ,15,0.27133333333333337,0.43060446937694513
tessa,NOUN,15,0.9333333333333333,2.1058481382668953e-05
metagenomic,ADJ,15,0.21200000000000002,0.18535811242527084
chairperson,NOUN,15,0.2326666666666667,0.18535811242527084
subtili,NOUN,15,0.43466666666666665,0.9999999999999997
probe,VERB,15,0.2153333333333333,0.18535811242527084
survive,VERB,15,0.8786666666666666,0.00023775788492511068
interact,VERB,15,0.14,0.060441697330498326
feed,NOUN,15,0.3506666666666666,0.7935882158931029
representative,ADJ,15,0.2366666666666667,0.18535811242527084
intra,ADJ,15,0.13466666666666663,0.060441697330498326
side,NOUN,15,0.23466666666666663,0.18535811242527084
amplicon,NOUN,15,0.61,0.11763009401217644
fitness,NOUN,15,0.2886666666666667,0.43060446937694513
starting,NOUN,15,0.264,0.18535811242527084
supervisory,ADJ,15,0.39133333333333337,0.7935882158931029
algae,NOUN,15,0.37733333333333335,0.7935882158931029
bridge,NOUN,15,0.36533333333333334,0.7935882158931029
anatomy,ADJ,15,0.3,0.43060446937694513
transportation,NOUN,15,0.3339999999999999,0.7935882158931029
fumigatus,NOUN,15,0.39200000000000007,0.7935882158931029
inaugural,ADJ,15,0.37799999999999995,0.7935882158931029
persistent,ADJ,15,0.368,0.7935882158931029
chromosomal,ADJ,15,0.5306666666666666,0.6036140293315562
dimension,NOUN,15,0.6926666666666667,0.0364668899194773
conformation,NOUN,15,0.166,0.060441697330498326
filtering,NOUN,15,0.3426666666666666,0.7935882158931029
catalog,NOUN,15,0.30666666666666664,0.43060446937694513
manner,NOUN,15,0.44,0.9999999999999997
consult,NOUN,15,0.27399999999999997,0.43060446937694513
myocyte,NOUN,15,0.26933333333333326,0.43060446937694513
hot,ADJ,15,0.2786666666666667,0.43060446937694513
checklist,NOUN,15,0.46266666666666667,0.9999999999999997
compression,NOUN,15,0.45333333333333325,0.9999999999999997
mean,ADJ,15,0.1746666666666667,0.060441697330498326
aphid,ADJ,15,0.6133333333333333,0.11763009401217644
patient,VERB,15,0.5186666666666666,0.6036140293315562
forget,VERB,15,0.30533333333333335,0.43060446937694513
secretariat,NOUN,15,0.5266666666666666,0.6036140293315562
resin,NOUN,15,0.42,0.9999999999999997
ranger,NOUN,15,0.13466666666666666,0.060441697330498326
ribosome,NOUN,15,0.25933333333333336,0.18535811242527084
airway,NOUN,15,0.3266666666666666,0.43060446937694513
amyloid,NOUN,15,0.4713333333333333,0.6036140293315562
mirror,NOUN,15,0.21933333333333332,0.18535811242527084
perinatal,ADJ,15,0.4326666666666667,0.9999999999999997
adviser,NOUN,15,0.5526666666666668,0.29814568399214003
dust,NOUN,15,0.22799999999999995,0.18535811242527084
stereological,ADJ,15,0.30466666666666664,0.43060446937694513
antibacterial,ADJ,14,0.4121428571428571,1.0
polysome,NOUN,14,0.5085714285714287,0.4257397920705476
habitus,NOUN,14,0.4871428571428571,0.7907858286495435
exploratory,ADJ,14,0.5692857142857143,0.4257397920705476
loading,NOUN,14,0.36500000000000005,1.0
balance,NOUN,14,0.2285714285714286,0.27331465525909115
incubation,NOUN,14,0.2978571428571429,0.5862009635399201
objective,NOUN,14,0.27785714285714286,0.27331465525909115
coat,VERB,14,0.2864285714285714,0.5862009635399201
seek,VERB,14,0.5064285714285715,0.4257397920705476
weekly,ADJ,14,0.35214285714285715,0.5862009635399201
ultra,ADJ,14,0.45785714285714285,0.7907858286495435
radiocarbon,NOUN,14,0.31071428571428567,0.5862009635399201
subtili,VERB,14,0.22142857142857145,0.27331465525909115
beekeeper,NOUN,14,0.24214285714285708,0.27331465525909115
post,VERB,14,0.4264285714285715,1.0
clean,ADJ,14,0.1464285714285714,0.059074505708114455
aptamer,NOUN,14,0.4114285714285714,1.0
vertebrate,NOUN,14,0.45999999999999996,0.7907858286495435
incentive,NOUN,14,0.1714285714285714,0.059074505708114455
dosimetry,NOUN,14,0.2842857142857143,0.27331465525909115
reza,VERB,14,0.07571428571428572,0.012433398565700934
endorsement,NOUN,14,0.40785714285714286,1.0
couple,NOUN,14,0.4585714285714286,0.7907858286495435
night,NOUN,14,0.4385714285714286,0.7907858286495435
sirna,ADJ,14,0.34928571428571425,0.5862009635399201
symptom,NOUN,14,0.43999999999999995,0.7907858286495435
quotation,NOUN,14,0.48499999999999993,0.7907858286495435
nude,ADJ,14,0.43214285714285705,0.7907858286495435
underlying,ADJ,14,0.0842857142857143,0.012433398565700934
near,ADJ,14,0.43714285714285717,0.7907858286495435
esrf,NOUN,14,0.2921428571428572,0.5862009635399201
reach,VERB,14,0.39142857142857146,1.0
road,NOUN,14,0.4864285714285714,0.7907858286495435
crop,NOUN,14,0.07357142857142858,0.012433398565700934
fisher,NOUN,14,0.45499999999999996,0.7907858286495435
prism,NOUN,14,0.4057142857142857,1.0
tran,NOUN,14,0.1721428571428571,0.059074505708114455
evolve,VERB,14,0.2714285714285714,0.27331465525909115
julian,ADJ,14,0.07142857142857142,0.012433398565700934
alphabetical,ADJ,14,0.5607142857142857,0.4257397920705476
neurology,NOUN,14,0.3678571428571429,1.0
fs,NOUN,14,0.20785714285714288,0.059074505708114455
icipe,NOUN,14,0.21714285714285714,0.27331465525909115
grass,NOUN,14,0.33714285714285713,0.5862009635399201
plug,NOUN,14,0.003571428571428574,0.0014133475819119584
proceeding,NOUN,14,0.5057142857142857,0.4257397920705476
obesity,NOUN,14,0.6942857142857143,0.0968626596857884
export,VERB,14,0.36571428571428577,1.0
seal,NOUN,14,0.14428571428571427,0.059074505708114455
severe,ADJ,14,0.3607142857142857,1.0
edge,NOUN,14,0.2657142857142857,0.27331465525909115
microtome,NOUN,14,0.42857142857142855,0.7907858286495435
dn,NOUN,14,0.13999999999999999,0.012433398565700934
comply,VERB,14,0.6728571428571428,0.0968626596857884
authentic,ADJ,14,0.2171428571428571,0.27331465525909115
baby,NOUN,14,0.6657142857142857,0.0968626596857884
marketing,NOUN,14,0.2792857142857143,0.27331465525909115
antenna,NOUN,14,0.19499999999999992,0.059074505708114455
split,NOUN,14,0.08214285714285716,0.012433398565700934
arise,VERB,14,0.5414285714285715,0.4257397920705476
stromal,ADJ,14,0.15714285714285717,0.059074505708114455
histogram,NOUN,14,0.36500000000000005,1.0
flagellin,NOUN,14,0.1842857142857143,0.059074505708114455
mineral,NOUN,14,0.17285714285714282,0.059074505708114455
easy,ADJ,14,0.4178571428571428,1.0
aphid,NOUN,14,0.41999999999999993,1.0
wound,NOUN,14,0.27214285714285713,0.27331465525909115
elephant,NOUN,14,0.33,0.5862009635399201
aegypti,NOUN,14,0.15071428571428572,0.059074505708114455
wine,NOUN,14,0.11142857142857143,0.012433398565700934
acronym,NOUN,14,0.22928571428571426,0.27331465525909115
aerial,ADJ,14,0.19142857142857142,0.059074505708114455
week,NOUN,14,0.24500000000000002,0.27331465525909115
tell,VERB,14,0.15357142857142847,0.059074505708114455
indian,ADJ,14,0.2721428571428572,0.27331465525909115
parasitoid,NOUN,14,0.2278571428571428,0.27331465525909115
immunohistology,NOUN,14,0.5907142857142856,0.1838098977593342
underwater,ADJ,14,0.14499999999999996,0.059074505708114455
rest,VERB,14,0.5178571428571429,0.4257397920705476
graft,VERB,14,0.4121428571428571,1.0
node,ADJ,14,0.21642857142857144,0.27331465525909115
disciplinary,ADJ,14,0.67,0.0968626596857884
geocoding,NOUN,14,0.42857142857142855,0.7907858286495435
creatinine,ADJ,14,0.36499999999999994,1.0
aerosol,NOUN,14,0.14714285714285716,0.059074505708114455
pr,NOUN,14,0.17714285714285713,0.059074505708114455
coral,NOUN,14,0.16142857142857134,0.059074505708114455
accessibility,NOUN,14,0.36214285714285716,1.0
compound,ADJ,14,0.35285714285714287,0.5862009635399201
tutor,NOUN,14,0.2864285714285714,0.5862009635399201
imager,NOUN,14,0.2914285714285714,0.5862009635399201
configure,VERB,14,0.0028571428571428597,0.0014133475819119584
invest,VERB,14,0.37785714285714284,1.0
bursary,ADJ,14,0.3807142857142857,1.0
strip,NOUN,14,0.4385714285714286,0.7907858286495435
refining,NOUN,14,0.47928571428571426,0.7907858286495435
film,VERB,14,0.515,0.4257397920705476
optic,ADJ,14,0.45,0.7907858286495435
residency,NOUN,14,0.5,0.4257397920705476
saliva,NOUN,14,0.5664285714285714,0.4257397920705476
autoantibody,NOUN,14,0.355,0.5862009635399201
tropical,ADJ,14,0.4107142857142857,1.0
song,NOUN,14,0.35214285714285715,0.5862009635399201
mine,NOUN,14,0.17571428571428574,0.059074505708114455
assumption,NOUN,14,0.2257142857142857,0.27331465525909115
itraq,NOUN,14,0.5021428571428571,0.4257397920705476
mangrove,NOUN,14,0.07285714285714286,0.012433398565700934
conceptualisation,NOUN,14,0.5,0.4257397920705476
aforementioned,ADJ,14,0.1678571428571429,0.059074505708114455
speci,VERB,14,0.2871428571428571,0.5862009635399201
spline,NOUN,14,0.33428571428571424,0.5862009635399201
actual,ADJ,14,0.36357142857142855,1.0
arabic,ADJ,14,0.5128571428571428,0.4257397920705476
title,VERB,14,0.4164285714285714,1.0
duty,NOUN,14,0.43714285714285717,0.7907858286495435
route,NOUN,14,0.39642857142857146,1.0
aanmoedig,VERB,14,0.29000000000000004,0.5862009635399201
buffy,NOUN,14,0.4385714285714286,0.7907858286495435
supervised,ADJ,14,0.39714285714285713,1.0
calculator,NOUN,14,0.15785714285714286,0.059074505708114455
spike,NOUN,14,0.2714285714285714,0.27331465525909115
psychiatry,NOUN,14,0.14357142857142854,0.059074505708114455
fibrosis,NOUN,14,0.4757142857142857,0.7907858286495435
icddr,NOUN,14,0.4735714285714286,0.7907858286495435
ship,VERB,14,0.3307142857142857,0.5862009635399201
truth,NOUN,14,0.4307142857142857,0.7907858286495435
fluorometer,NOUN,14,0.07857142857142856,0.012433398565700934
market,NOUN,14,0.3642857142857143,1.0
thickness,NOUN,14,0.23357142857142854,0.27331465525909115
counsellor,NOUN,14,0.4342857142857143,0.7907858286495435
customize,VERB,14,0.1514285714285714,0.059074505708114455
less,ADJ,14,0.21857142857142858,0.27331465525909115
creator,NOUN,14,0.22285714285714284,0.27331465525909115
catholique,NOUN,14,0.5092857142857143,0.4257397920705476
tape,NOUN,14,0.7542857142857143,0.02475073560261069
print,NOUN,14,0.30214285714285705,0.5862009635399201
executive,NOUN,14,0.3607142857142857,1.0
microglia,NOUN,14,0.3557142857142857,0.5862009635399201
existence,NOUN,14,0.3049999999999999,0.5862009635399201
ed,NOUN,14,0.5207142857142858,0.4257397920705476
trout,NOUN,14,0.21642857142857144,0.27331465525909115
tester,NOUN,14,0.20357142857142857,0.059074505708114455
corpus,NOUN,14,0.28785714285714287,0.5862009635399201
sticht,VERB,14,0.4585714285714286,0.7907858286495435
adsorption,NOUN,14,0.3614285714285714,1.0
being,NOUN,14,0.09571428571428572,0.012433398565700934
current,NOUN,14,0.18571428571428572,0.059074505708114455
discharge,NOUN,14,0.3614285714285714,1.0
impetus,NOUN,14,0.19999999999999998,0.059074505708114455
narrative,NOUN,14,0.43142857142857144,0.7907858286495435
mount,NOUN,14,0.2171428571428571,0.27331465525909115
deficiency,NOUN,14,0.42357142857142854,1.0
herd,NOUN,14,0.5857142857142856,0.1838098977593342
gut,NOUN,14,0.30214285714285716,0.5862009635399201
irccs,NOUN,14,0.19642857142857142,0.059074505708114455
histochemistry,NOUN,14,0.7271428571428571,0.02475073560261069
pharmacological,ADJ,14,0.17285714285714282,0.059074505708114455
winfri,VERB,14,0.07142857142857142,0.012433398565700934
affair,NOUN,14,0.4457142857142857,0.7907858286495435
reprint,NOUN,14,0.07642857142857143,0.012433398565700934
immunofluorescent,ADJ,14,0.47000000000000003,0.7907858286495435
updated,ADJ,14,0.5542857142857143,0.4257397920705476
hungarian,ADJ,14,0.14285714285714285,0.059074505708114455
thing,NOUN,14,0.36714285714285705,1.0
observational,ADJ,14,0.2164285714285714,0.27331465525909115
ophthalmology,NOUN,14,0.35428571428571426,0.5862009635399201
revise,NOUN,13,0.38307692307692304,0.5847077420450695
vouch,ADJ,13,0.1346153846153846,0.020856033448461406
assessor,NOUN,13,0.5938461538461539,0.3953732726560685
hydrogen,NOUN,13,0.25461538461538463,0.2694765682083142
average,ADJ,13,0.09538461538461539,0.020856033448461406
tingt,VERB,13,0.7892307692307692,0.008431114508396667
seawater,NOUN,13,0.35615384615384615,0.5847077420450695
antarctic,ADJ,13,0.16615384615384612,0.09174986587866026
mammal,ADJ,13,0.35,0.5847077420450695
assistence,NOUN,13,0.6223076923076923,0.15330535261011322
spin,VERB,13,0.2907692307692307,0.2694765682083142
change,VERB,13,0.2992307692307692,0.2694765682083142
freedom,NOUN,13,0.08076923076923077,0.020856033448461406
sensory,ADJ,13,0.3707692307692308,0.5847077420450695
cofilin,NOUN,13,0.005384615384615389,0.002617629661406313
stewardship,NOUN,13,0.08230769230769229,0.020856033448461406
ccd,NOUN,13,0.23538461538461536,0.2694765682083142
shock,NOUN,13,0.3092307692307692,0.5847077420450695
rabie,NOUN,13,0.38461538461538464,1.0
rdna,NOUN,13,0.47769230769230764,0.7778259476562968
return,VERB,13,0.42615384615384616,1.0
oxysporum,NOUN,13,0.30846153846153845,0.5847077420450695
especial,ADJ,13,0.5,0.7778259476562968
f,NOUN,13,0.2569230769230769,0.2694765682083142
biophysic,NOUN,13,0.2784615384615385,0.2694765682083142
cave,NOUN,13,0.09615384615384616,0.020856033448461406
proteome,NOUN,13,0.25230769230769234,0.2694765682083142
robotic,ADJ,13,0.2884615384615384,0.2694765682083142
usability,NOUN,13,0.3384615384615385,0.5847077420450695
rock,NOUN,13,0.02307692307692307,0.002617629661406313
administrate,VERB,13,0.5684615384615385,0.3953732726560685
urinary,ADJ,13,0.3869230769230769,1.0
equity,NOUN,13,0.1853846153846154,0.09174986587866026
cortex,NOUN,13,0.46307692307692305,0.7778259476562968
osteoclast,ADJ,13,0.18538461538461531,0.09174986587866026
closure,NOUN,13,0.4807692307692308,0.7778259476562968
expenditure,NOUN,13,0.3753846153846154,0.5847077420450695
employer,NOUN,13,0.42153846153846153,1.0
isotope,ADJ,13,0.31461538461538463,0.5847077420450695
multidisciplinary,ADJ,13,0.3569230769230769,0.5847077420450695
brucei,VERB,13,0.1992307692307692,0.09174986587866026
iain,VERB,13,0.0,0.002617629661406313
realise,VERB,13,0.23538461538461525,0.2694765682083142
organotypic,ADJ,13,0.6146153846153846,0.3953732726560685
turtle,NOUN,13,0.20461538461538462,0.09174986587866026
plastic,NOUN,13,0.3284615384615384,0.5847077420450695
immunoblotting,NOUN,13,0.5161538461538462,0.7778259476562968
phytoplankton,NOUN,13,0.38769230769230767,1.0
liposome,NOUN,13,0.4569230769230769,1.0
brief,ADJ,13,0.37999999999999995,0.5847077420450695
sonographer,NOUN,13,0.8346153846153845,0.008431114508396667
addiction,NOUN,13,0.5946153846153847,0.3953732726560685
cerebellar,ADJ,13,0.46307692307692305,0.7778259476562968
rheumatologist,NOUN,13,0.6361538461538461,0.15330535261011322
theatre,NOUN,13,0.3869230769230769,1.0
gnotobiotic,ADJ,13,0.7546153846153847,0.04314990060970909
cedex,NOUN,13,0.28769230769230775,0.2694765682083142
coder,NOUN,13,0.5284615384615384,0.7778259476562968
referral,ADJ,13,0.39923076923076917,1.0
calf,NOUN,13,0.3776923076923077,0.5847077420450695
gait,NOUN,13,0.40076923076923077,1.0
prison,NOUN,13,0.6230769230769232,0.15330535261011322
dipl,NOUN,13,0.7669230769230769,0.04314990060970909
buffer,NOUN,13,0.5323076923076923,0.7778259476562968
grading,NOUN,13,0.22692307692307695,0.09174986587866026
radiography,NOUN,13,0.3984615384615384,1.0
kernel,NOUN,13,0.11692307692307694,0.020856033448461406
digitization,NOUN,13,0.3038461538461538,0.2694765682083142
defect,NOUN,13,0.28384615384615386,0.2694765682083142
hesc,NOUN,13,0.28846153846153844,0.2694765682083142
ryukyus,NOUN,13,0.1846153846153846,0.09174986587866026
organoid,NOUN,13,0.3030769230769231,0.2694765682083142
bar,NOUN,13,0.4661538461538462,0.7778259476562968
faecali,NOUN,13,0.15692307692307692,0.09174986587866026
gabriela,VERB,13,0.9246153846153846,0.00011793599739940175
little,ADJ,13,0.5392307692307692,0.3953732726560685
lens,NOUN,13,0.17846153846153845,0.09174986587866026
acupuncture,NOUN,13,0.5407692307692308,0.3953732726560685
cause,NOUN,13,0.4184615384615385,1.0
mortem,NOUN,13,0.4592307692307692,1.0
för,VERB,13,0.07846153846153846,0.020856033448461406
infusion,NOUN,13,0.15076923076923077,0.020856033448461406
restoration,NOUN,13,0.3692307692307692,0.5847077420450695
immunohistological,ADJ,13,0.5646153846153846,0.3953732726560685
diary,NOUN,13,0.6784615384615384,0.15330535261011322
studio,NOUN,13,0.21230769230769228,0.09174986587866026
prescription,NOUN,13,0.16461538461538458,0.09174986587866026
height,NOUN,13,0.22846153846153844,0.09174986587866026
sage,NOUN,13,0.3023076923076923,0.2694765682083142
mast,NOUN,13,0.008461538461538467,0.002617629661406313
remove,VERB,13,0.10461538461538462,0.020856033448461406
phospho,NOUN,13,0.19230769230769232,0.09174986587866026
startup,NOUN,13,0.2023076923076923,0.09174986587866026
colour,NOUN,13,0.15692307692307692,0.09174986587866026
launch,NOUN,13,0.8384615384615385,0.008431114508396667
consistency,NOUN,13,0.3853846153846154,1.0
algal,ADJ,13,0.7015384615384614,0.04314990060970909
prey,NOUN,13,0.23307692307692301,0.2694765682083142
id,NOUN,13,0.4153846153846154,1.0
bacteriophage,NOUN,13,0.15999999999999995,0.09174986587866026
abdominal,ADJ,13,0.3723076923076923,0.5847077420450695
competitive,ADJ,13,0.6330769230769231,0.15330535261011322
intact,ADJ,13,0.42076923076923073,1.0
np,NOUN,13,0.38461538461538464,1.0
satisfaction,NOUN,13,0.56,0.3953732726560685
myocardial,ADJ,13,0.4569230769230769,1.0
lending,NOUN,13,0.4092307692307692,1.0
declaration,NOUN,13,0.5376923076923077,0.7778259476562968
drive,NOUN,13,0.3907692307692307,1.0
polish,NOUN,13,0.4584615384615385,1.0
replicon,NOUN,13,0.3776923076923077,0.5847077420450695
predictor,NOUN,13,0.4869230769230769,0.7778259476562968
optimisation,NOUN,13,0.2684615384615384,0.2694765682083142
wastewater,NOUN,13,0.46923076923076923,0.7778259476562968
dot,NOUN,13,0.3484615384615385,0.5847077420450695
footage,NOUN,13,0.2846153846153846,0.2694765682083142
liposome,ADJ,13,0.22615384615384615,0.09174986587866026
putida,NOUN,13,0.34615384615384615,0.5847077420450695
digestion,NOUN,13,0.4115384615384616,1.0
