filenamne,Text,keywords
Obesity_(Silver_Spring)/PMC4744737.nxml,We thank Dr. Andrew Wong and other members of the MRC NSHD scientific and data collection team.,data
Obesity_(Silver_Spring)/PMC4310815.nxml,"We thank William R. Schindler, DO, for providing CT colonography and supporting data.",data
Obesity_(Silver_Spring)/PMC4435839.nxml,ML Wang conceived the research question and analyzed the data.,data
Obesity_(Silver_Spring)/PMC4435839.nxml,We thank Karen Ronayne and Susan Garland for their roles in implementing the intervention and Dante Simone and Nancy O’Mealey for their roles in data collection.,data
Obesity_(Silver_Spring)/PMC4008637.nxml,"We are grateful to Barb Norby and Carley Vrieze, as well as the Mayo Clinic CRU nursing staff for their technical assistance and help with data collection.",data
Obesity_(Silver_Spring)/PMC4276477.nxml,"We are very grateful to Edgardo Paredes for animal care and handling, Laura G. Smith for performing the MRI scanning, and Rita Thomas for performing biochemical assays.",animal;scanning
Obesity_(Silver_Spring)/PMC4276477.nxml,"We also want to thank Dr. John Young, Dr. Erin M. Goodwin, and the Comparative Medicine staff for their assistance in animal care.",animal
Obesity_(Silver_Spring)/PMC4276477.nxml,"We are also very grateful to Dr. Igor Rebrin and coworkers from the University of Southern California, Los Angeles, CA, for helping us with the assay of tissue catecholamine content.",assay;tissue
Obesity_(Silver_Spring)/PMC4224985.nxml,"The authors graciously acknowledge Melissa Smiley and Carrick Davis for their role in collecting data, Natalie Wowk for the creation of GIS variables, and Amanda Dudley for support with license agreements and data acquisition.",data
Obesity_(Silver_Spring)/PMC4209008.nxml,ET Jensen contributed to the development of the research question and was responsible for the analyses and writing of the manuscript.,analyses
Obesity_(Silver_Spring)/PMC4225641.nxml,"In addition, the authors appreciate the expertise of the dedicated staff at the Northwest Lipid Research Laboratory, the NIDDK project scientist Dr. Mary Horlick, and members Longitudinal Assessment of Bariatric Surgery (LABS) consortium and data center for their continued support and insightful input.",data
Obesity_(Silver_Spring)/PMC4236237.nxml,"We thank participants, PCPs, educators, and Julie J. Stone, RN, Jane D. Bulger, MS, CCRC and Michael J. Wade, MS for data collection.",data
Obesity_(Silver_Spring)/PMC4276430.nxml,John Dawson and Scott Keith in their assistance/advice with the data analysis of this project.,analysis;data
Obesity_(Silver_Spring)/PMC4310763.nxml,Daniel McConnell (Central Ligand Assay Satellite Services).,assay
Obesity_(Silver_Spring)/PMC4276434.nxml,Tricia Leahey and Janis Crowther conceived of the original study and collected the data.,data
Obesity_(Silver_Spring)/PMC4276434.nxml,Tricia Leahey analyzed the data.,data
Obesity_(Silver_Spring)/PMC4276490.nxml,We wish to thank Shannon Grabich for statistical consultation.,statistical
CALPHAD/PMC4270483.nxml,"In addition, the authors wish to thank Dr. Stephan Puchegger of the Faculty of Physics of the University of Vienna for his help and suggestions with the SEM measurements; likewise they want to thank Ms. Olivia Appay for help in preparing some of the isopiestic experiments in the course of an internship.",sem
CALPHAD/PMC4456117.nxml,The authors want to acknowledge Dr. H. Flandorfer for valuable suggestions and discussions and the support of Dr. St. Puchegger with the SEM studies.,sem
CASE_(Phila)/PMC6058218.nxml,The authors thank Dan Halpern for his help with reviewing the imaging.,imaging
CBE_Life_Sci_Educ/PMC2931663.nxml,"The faculty mentors who served an important role in the research and educational initiatives of the BioMaPS program are Emily Croteau (Biological Science, MSU), Terry Derting (Biological Sciences, MSU), Nicole Gerlanc (Science, Frederick College), Kate He (Biological Sciences, MSU), Chris Mecklin (Mathematics and Statistics, MSU), and Howard Whiteman (Biological Sciences, MSU).",statistics
CBE_Life_Sci_Educ/PMC2931667.nxml,"John Berges, Chairperson, Biology, University of Wisconsin Milwaukee, generously shared lentil photosynthesis activity and analysis.",analysis
CBE_Life_Sci_Educ/PMC4255351.nxml,We thank Michael Anderson and Daniel Griffith for help with statistical analysis.,analysis;statistical
CBE_Life_Sci_Educ/PMC4255358.nxml,"In addition, we thank Robert Wheeler for his technical assistance with lab 1 methods, Tara Woodard and Matthew Peetz for participating as laboratory instructors at the 4-yr institution (UCCS), Miguel Ferreira for the  rad22-GFP  strain used in this module, and the  LSE  anonymous reviewers for their thoughtful suggestions.",strain
CBE_Life_Sci_Educ/PMC2830162.nxml,Special thanks to Frances Thuet for managing the assessment web pages and to Jeannette Wong for collecting data on common errors while reconciling student projects.,data
CBE_Life_Sci_Educ/PMC2879377.nxml,We thank the Introductory Biology 152 staff for assistance in data collection and Sumana Abeyratne for statistical assistance.,data;statistical
CBE_Life_Sci_Educ/PMC2879378.nxml,We acknowledge the generous help of Tan Tran (Emory's Office of Institutional Planning and Research) with data management.,data
CBE_Life_Sci_Educ/PMC2879378.nxml,We also thank David Lopatto and Leslie Jaworski (Grinnell College) for allowing us to participate in their survey and sharing their data each year.,data
CBE_Life_Sci_Educ/PMC2879379.nxml,We thank Mark Sandheinrich and Renee Redman for helping gather study data in their course sections.,data
CBE_Life_Sci_Educ/PMC2995757.nxml,Special thanks to Gustavo C. Cerqueria for support and guidance related to data management.,data
CBE_Life_Sci_Educ/PMC2995763.nxml,"We thank Carl Wieman, Kathy Perkins, and Wendy Adams of the CU Science Education Initiative for their ongoing support and guidance in statistical analysis of our results throughout this project.",analysis;statistical
CBE_Life_Sci_Educ/PMC2995763.nxml,"Special thanks to Diane O'Dowd, Nancy Aguilar-Roca, and Kimberley Murphy for administering the assessment in their courses and sharing outcomes data.",data
CBE_Life_Sci_Educ/PMC2995764.nxml,"We thank D. Canning, C. Fuller, W. Spencer, S. Wright, H. Whiteman, and the many other faculty and students who assisted with the project and data collection.",data
CBE_Life_Sci_Educ/PMC2995764.nxml,K. Fairbanks' assistance with statistical analyses was greatly valued.,analyses;statistical
CBE_Life_Sci_Educ/PMC2995766.nxml,"We thank David Hurley for writing the online practice-exam-taking and grading software, Mary Pat Wenderoth for comments that improved the manuscript, and an anonymous reviewer for suggesting the Bloom's taxonomy analysis.",analysis;software
CBE_Life_Sci_Educ/PMC2995771.nxml,"P. Blumberg and K. Liebowitz assisted with pre- and posttest design, L. Pontiggia assisted with statistical analysis, and P. Blumberg, J.R. Porter, and M. Adams offered critical review of this manuscript.",analysis;design;statistical
CBE_Life_Sci_Educ/PMC3164563.nxml,We are deeply appreciative of research analyst Jason Wang for assisting with statistical analyses of data in the paper.,analyses;data;statistical
CBE_Life_Sci_Educ/PMC3164566.nxml,"We thank Wendy Adams, Katherine Perkins, and Matthew McQueen for help with the statistical analysis; Marjorie Frankel and Angela Jardine for their help managing the online survey and summarizing data; and Tamara Kelly and Semira Kassahun with help conducting student interviews.",statistical
CBE_Life_Sci_Educ/PMC3046888.nxml,We also thank Carl Wieman and Wendy Adams for intellectual support and comments on the manuscript and Tin Tin Su for help with the experimental design.,design
CBE_Life_Sci_Educ/PMC3105922.nxml,We thank Ning Wang of the University of Georgia Office of Institutional Research for assistance with retrieval and analysis of institutional data.,analysis;data
CBE_Life_Sci_Educ/PMC3105928.nxml,"The assistance of William Boecklen with statistical expertise and manuscript review is gratefully acknowledged, as is the support provided by Tara Gray of the NMSU Teaching Academy for the IDEA evaluations and manuscript review.",statistical
CBE_Life_Sci_Educ/PMC3228653.nxml,"We thank Roger Roxas for his excellent help in scoring the student analyses, all of our students in Bio 93 2005–2009, and Dr. Rahul Warrior for his support during his instruction of Bio 93.",analyses
CBE_Life_Sci_Educ/PMC3228656.nxml,"We thank Kristen Smock and Judith Ridgway, OSU, and Donna Koslowsky and Tammy Long, MSU, for assistance with data gathering; Luanna Prevost for comments on the manuscript; and the Automated Analysis of Constructed Response (AACR) group for discussions.",analysis;data
CBE_Life_Sci_Educ/PMC3228657.nxml,"Finally, we thank Tatiana Butler, Megan Higgs, Scott Freeman, and two anonymous reviewers for assistance with research, analysis, and manuscript revision.",analysis
CBE_Life_Sci_Educ/PMC3228658.nxml,"I am grateful to W. Neace for assistance with statistical analyses and to A. Crowe, C. Paul, and K. MacLea for evaluating exams.",analyses;statistical
CBE_Life_Sci_Educ/PMC3433290.nxml,I thank Akiko Elder for help gathering data for this report and Joan Prival and Terry Woodin for critically reading a draft of the manuscript.,data
CBE_Life_Sci_Educ/PMC3228655.nxml,"S.G.H. also thanks the Helen Riaboff Whiteley Center at the Friday Harbor Laboratories, Friday Harbor, Washington, for academic support during a recent sabbatical, and Ross Nehm for discussion of survey design.",design
CBE_Life_Sci_Educ/PMC3433299.nxml,We thank Rebecca Crane for her assistance with coding and analysis of the interview data.,analysis;data
CBE_Life_Sci_Educ/PMC3433300.nxml,We thank Nomi Odano for her help with program management and implementation and Raymond Huey for data discussions.,data
CBE_Life_Sci_Educ/PMC3433301.nxml,"We thank Ron Patterson and Ryan Sweeder for help with data collection and scoring student responses, respectively.",data
CBE_Life_Sci_Educ/PMC3940453.nxml,We gratefully acknowledge Douglas Chalker and Joshua Smith for their critical contributions to building the Ciliate Genomics Consortium and thank J. Smith for assisting with data collection.,data
CBE_Life_Sci_Educ/PMC3763007.nxml,"We also thank Joy Quill of C. J. Quill & Associates, Inc., for data tracking and analysis and Allison Delong of the Brown University Center for Statistical Sciences for assistance with statistical analysis.",analysis;data;statistical
CBE_Life_Sci_Educ/PMC3292066.nxml,We thank the professors at Hampton University and James Madison University for sharing their DQC data with us.,data
CBE_Life_Sci_Educ/PMC3292068.nxml,We thank Dr. Rhiannon Williams for her assistance in evaluation design.,design
CBE_Life_Sci_Educ/PMC3366901.nxml,UWL Department of Biology work-study students and graduate student Patrick Kelley and UC Santa Barbara graduate student Alice Nguyen were of great help in gathering and organizing the data.,data
CBE_Life_Sci_Educ/PMC3366901.nxml,"Mike Abler, Lee Baines, Eric Strauss, Renee Redman, Anton Sanderfoot, and Rick Gillis helped gather data in their classes.",data
CBE_Life_Sci_Educ/PMC3366902.nxml,"We also thank Seth McGee for his patience and technical assistance, Carol Borcherding for her help in compiling demographic data, and Jeff Hardin for reagents and encouragement.",data
CBE_Life_Sci_Educ/PMC3366903.nxml,We thank the biology faculty of the University of Central Arkansas for constructive criticism of this work and Loren Stearman for his help with our statistical analysis.,analysis;statistical
CBE_Life_Sci_Educ/PMC4152215.nxml,We are particularly grateful to Francis Jones and Brett Gilley for collecting the COPUS data.,data
CBE_Life_Sci_Educ/PMC3587858.nxml,J. Pither and R. Lekivetz for advice and help with the study design and data analysis and Nichole Gill for editing the manuscript.,analysis;data;design
CBE_Life_Sci_Educ/PMC3516794.nxml,The authors thank Dr. Mark Urban-Lurain for his input regarding the statistical methods used.,statistical
CBE_Life_Sci_Educ/PMC4041509.nxml,"Carl Wieman, Sarah Gilbert, George Spiegelman, and Trish Schulte, and the CWSEI Science Teaching and Learning Fellows for their support and feedback; Ms. Shona Ellis for her help with student recruitment for the survey participation; Dr. Ido Roll for his expert opinion on the statistical analysis; Katherine Semsar, Jennifer Knight, and Michelle Smith for sharing their data on expert agreements on the CLASS-Bio; and countless faculty members in the biology program of UBC for their support and allowing us run the survey in their courses.",data;statistical
CBE_Life_Sci_Educ/PMC3516797.nxml,We thank Dr. Frances Lawrenz for her permission to use the cCETP data for comparison purposes.,data
CBE_Life_Sci_Educ/PMC3516798.nxml,"We thank D. Carter, A. Hudson, and P. Shipman for help with collecting formative assessment data.",data
CBE_Life_Sci_Educ/PMC4041496.nxml,We thank Carter Butts for allowing us to use code originally written by him in our analyses.,analyses
CBE_Life_Sci_Educ/PMC3763012.nxml,"We also thank Lee Weigt, PhD, and Amy Driskell, PhD, of the National Museum of Natural History, Smithsonian Institution, for their assistance in the development of the DNA barcoding laboratory protocols for use with teachers and students.",dna
CBE_Life_Sci_Educ/PMC3587854.nxml,"We thank Barbara Lom for thoughtful comments on the manuscript and assessment design, and we are grateful to Patricia Peroni for consultation regarding statistical analysis.",analysis;design;statistical
CBE_Life_Sci_Educ/PMC3763020.nxml,The authors gratefully acknowledge Wei Wang of the MSU College of Agriculture and Natural Resources Statistical Consulting Service for his assistance; Drs.,statistical
CBE_Life_Sci_Educ/PMC3587852.nxml,"We thank Tracey Cronin, Michele Curry, and Karen Ball for data tracking and analysis and Dr. Elizabeth Harrington for access to divisional information.",analysis;data
CBE_Life_Sci_Educ/PMC3587852.nxml,We also thank Dr. Xi Rossi Luo and Allison Delong for statistical analysis.,analysis;statistical
CBE_Life_Sci_Educ/PMC3846518.nxml,"We especially thank collegium members Mimi Zolan, Melissa Gresalfi, and Tyler Christensen, who provided advice on the design of the intervention and assessment materials.",design
CBE_Life_Sci_Educ/PMC3587859.nxml,We are grateful to the students in the 2009–2010 entering class of the Weill Cornell Medical College in Qatar and to Dr. Ziyad Mahfoud for assistance with statistical analysis.,analysis;statistical
CBE_Life_Sci_Educ/PMC3671656.nxml,We also thank Tom Lundy for his work on the design and construction of the molecular interaction applet.,design
CBE_Life_Sci_Educ/PMC3671655.nxml,"We especially thank Dr. John Finney, now retired from the Department of Veterans’ Affairs, for helping to frame the original research design and for his ongoing support.",design
CBE_Life_Sci_Educ/PMC3846516.nxml,"The authors also thank the following for their contributions: Dr. Jennifer Klenz, UBC (assistance with the design of inventory questions); Joan Sharp, Simon Fraser University (for sharing the Meiosis CI data from her students); meiosis experts (assistance with validation of inventory questions); and faculty, teaching assistants, and peer tutors who assisted with the administration of the concept inventory.",data;design
CBE_Life_Sci_Educ/PMC3940463.nxml,"Thanks to Carol Bender, Joe Watkins, and the rest of the BioMath community at the University of Arizona for supporting a cross-departmental culture and conversation about integrating mathematics and biology.",culture
CBE_Life_Sci_Educ/PMC3846519.nxml,"(Joe) Shin, Annica Stull-Lane, and Loke Jin Wong kindly gave permission for extracts to be taken from their writings for Animal Physiology.",animal
CBE_Life_Sci_Educ/PMC3846519.nxml,"Appreciation is also expressed for Ross Peacock's collecting and providing demographic data, as well as Sean Decatur and Steve Volk's nurturing the collaborations and conversations giving rise to this work.",data
CBE_Life_Sci_Educ/PMC3671653.nxml,"The authors acknowledge Professors Chris Moffatt and Anne Todgham for helpful discussions, Erik Dunmire for technical support, Edward Connor for help with statistics, and Lynne Dowdy for permission to perform the in-class demonstration.",statistics
CBE_Life_Sci_Educ/PMC3763016.nxml,"We also thank University of Wisconsin La Crosse faculty (Mark Sandheinrich, Nick Downey, Tisha King Heiden, Tim Gerber, Roger Haro, Anita Baines, Jennifer Miskowsky, and Eric Strauss) and Oklahoma State University faculty and staff (Karen McBee, Karen Smith, and Michi Tobler), who surveyed their biology courses to gather data on student concepts, and Katherine Moriarty, who transcribed student responses.",data
CBE_Life_Sci_Educ/PMC4152203.nxml,"The authors extend our sincere thanks to Tara Davenport, Heather Smith, and Katalin Dósa for input and assistance in implementing the curriculum; to Steve Nelms for technical data management support; to Philipp Simon, Irwin Goldman, and Rosemary Russ for their thoughtful advice; and, of course, our deep appreciation to the many Biocore students who participated in this study and continually inspire us.",data
CBE_Life_Sci_Educ/PMC4152207.nxml,"We acknowledge support from the Center for Faculty Excellence at UNC, specifically Erika Bagley and Andrea Reubens, for getting the project off the ground with initial statistical analysis, and Bob Henshaw for his help with the collection of survey data.",analysis;data;statistical
CBE_Life_Sci_Educ/PMC4152214.nxml,"We thank Abdel Azim Zumrawi of our Centre for Teaching, Learning and Technology for his help with the statistical aspects of this paper.",statistical
CBE_Life_Sci_Educ/PMC3940461.nxml,"We thank Ben Wiggins for discussion and for access to the pre–post testing data on introductory biology students, and Sara Brownell, Sarah Eddy, Elli Theobald, Mary Pat Wenderoth, and two anonymous reviewers for comments that improved the manuscript.",data
CBE_Life_Sci_Educ/PMC4041510.nxml,"We thank participating faculty members who provided data by giving the assessments to their students, and Dr. Thomas Kim for critical feedback on the manuscript.",data
CBE_Life_Sci_Educ/PMC3105927.nxml,We thank Jennifer Hill and Matt Serra in Duke University's Office of Assessment for their assistance with collecting academic and demographic data and for running many of the statistical tests for us.,data;statistical
CBE_Life_Sci_Educ/PMC4041501.nxml,"Shubha Govind and Anu Janakiraman for comments on a draft of the manuscript; and Dara Duncan, Alan Gottesman, and Jamila Hoque for assistance in data processing and discussions of the data.",data
CBE_Life_Sci_Educ/PMC4041507.nxml,"We acknowledge the support of A. Riley and L. MacBride, Institutional Research at Marquette University, in data access, handling, and analysis.",analysis;data
CBE_Life_Sci_Educ/PMC4152212.nxml,"We appreciate the help of Trey Morgan, a student who helped with data processing.",data
CBE_Life_Sci_Educ/PMC4710394.nxml,"We thank Sura Alqudah and Fatima Irshaidat for alerting us to students’ concerns about work–life balance, Mandana Rezaeiahari for assistance with initial analyses, Dr. Mohammad Khasawneh for directing their work, and Elizabeth Button for input into planning of the panel discussions.",analyses
CBE_Life_Sci_Educ/PMC4255356.nxml,We thank Jennifer Knight for critical review of the manuscript and Bailey Keller for assistance with survey design.,design
CBE_Life_Sci_Educ/PMC4255357.nxml,We thank the many students who have participated in GEP-affiliated courses since 2006 and Frances Thuet for setting up the assessment websites and helping with data collection.,data
CBE_Life_Sci_Educ/PMC4353081.nxml,"We thank the BIO205 students for their participation in this study, the NAU Statistical Consulting Lab for their help with the statistical analysis, members of the NAU Scholarship of Teaching and Learning Community and e-Learning Center for their help and support, and John Pollard (University of Arizona) for discussion and help with development of the survey.",analysis;statistical
CBE_Life_Sci_Educ/PMC4353077.nxml,The authors thank Beverley Werner for her assistance in the coordination of participant activities and technical skill in data organization.,data
CBE_Life_Sci_Educ/PMC5008880.nxml,Special thanks to Rosemary Russo for statistical consultation.,statistical
CBE_Life_Sci_Educ/PMC4353083.nxml,"We thank Melanie Arenson, Jessalyn Kelleher, and other members of the Categorization and Reasoning Lab in the Department of Psychology at Northeastern University for their outstanding work on data collection and coding.  ",data
CBE_Life_Sci_Educ/PMC4909335.nxml,We thank C. Turner of Gonzaga’s Institutional Research Office for data.,data
CBE_Life_Sci_Educ/PMC4477735.nxml,"The authors thank and acknowledge the contributions of Joyce Parker (for help with item creation, rubric development, and interview protocol), Alexander Lyford and Jennifer Kaplan (for help with statistical testing and discussions about results), and Emily Norton-Henry and Matthew Berry (for help in expert scoring and conducting interviews).",statistical
CBE_Life_Sci_Educ/PMC4477732.nxml,"Thank you to Ryan Cowan, Ron Kozlowski, and the rest of the Synapse staff for assembling data for this analysis.",analysis;data
CBE_Life_Sci_Educ/PMC4477738.nxml,"We extend our thanks to Sarah Jardeleza, Rachel Nye, Matt Berry, Dan Totzkay, Alec Aiello, and Gregory Moyerbrailean for their assistance in implementing the project and to Chris Mecklin for his statistical advice.",statistical
CBE_Life_Sci_Educ/PMC4710402.nxml,We are also indebted to Adam Bohr and Roddy Theobald for help with statistical analysis and to the Discipline Based Education Research group of the University of Colorado for ongoing feedback.,analysis;statistical
CBE_Life_Sci_Educ/PMC4710402.nxml,"For help with data collection and transcription, thanks to undergraduate assistants Amedee Martella, Alex Merritt, Nick Myers, Erika Lai, Francis Li, and Sarah Zimmermann.",data
CBE_Life_Sci_Educ/PMC4803093.nxml,"We thank Joe Dauer, Tammy Long, Jenni Momsen, Laurie Russell, and members of the Bray Speth lab for critically reviewing the manuscript and Lauren Arend for her advice on statistical analysis.",analysis;statistical
CBE_Life_Sci_Educ/PMC4803092.nxml,"We thank Lilane Dethier and Sarah Fraser for help with data collection and analysis, Stephanie Carlson for in-class facilitation help, and two anonymous reviewers for their thoughtful comments.",analysis;data
CBE_Life_Sci_Educ/PMC4803096.nxml,"We acknowledge Dr. Phillip Chapman, Professor Emeritus, Colorado State University, for his guidance in our statistical analysis.",analysis;statistical
CBE_Life_Sci_Educ/PMC4909337.nxml,A special thanks to Julie Stanton and Jennifer Thompson for reviewing our qualitative analysis and engaging in multiple fruitful discussions as this article evolved.,analysis
CBE_Life_Sci_Educ/PMC4909333.nxml,"John Pollard (University of Arizona) and Stephanie Winters and Yvonne Luna (NAU) for discussion and help with development of the survey, and Teresa Del Vecchio for help with obtaining data on student demographics.",data
CBE_Life_Sci_Educ/PMC4909347.nxml,We thank Dr. Thomas Kim for suggesting the multiple-select format and Dr. Brian Couch for help with statistical issues for this kind of instrument.,statistical
CBE_Life_Sci_Educ/PMC4909345.nxml,"Additionally, we thank Michael Angilletta and Stephen Pratt for their insights into the statistical analyses.",analyses;statistical
CBE_Life_Sci_Educ/PMC4909336.nxml,Sarah Hansen helped with data analysis.,analysis;data
CBE_Life_Sci_Educ/PMC4909342.nxml,"We also thank Jane Huk for assistance with data collection and cleaning and Sarah Eddy, Scott Freeman, Catherine Riegle-Crumb, and Christopher Runyon for technical help and feedback on the manuscript.",data
CBE_Life_Sci_Educ/PMC5008875.nxml,We thank Emily Lyons for assistance with analysis of data and Barbara Kahn for critical review of the manuscript.,analysis;data
CBE_Life_Sci_Educ/PMC3433304.nxml,"We also thank the teaching assistants, Lissete Betancur, Luyan He, Aydin Beseli, and Soundarya Srirangan, for their support; participating students for useful feedback; Melissa Cox for preparing the laboratories; Devon Viscount for contributions to the data analysis; and Dr. Consuelo Arellano for statistical consultation.",data;statistical
CBE_Life_Sci_Educ/PMC5008885.nxml,"We thank Dr. Ron Durnford (vice-president, Institutional Research) and Ms. Melva Williams (director, Internal Operations, Office of Technology Administration) for providing multiyear student data.",data
CBE_Life_Sci_Educ/PMC5008894.nxml,"We extend our appreciation to Kimberly Tanner, Jennifer Myhre, the monitoring editor, and three anonymous reviewers for providing valuable feedback with regard to this article and to Jahana Kaliangara and Monica Cardenas for assisting in processing and presenting preliminary data leading up to this study.",data
CBE_Life_Sci_Educ/PMC5008878.nxml,"We thank E. Nichols and P. Borkowski-Valentin for crucial assistance with data analysis; M. Powell for help with figures; and A. Vollmer, B. Davidson, V. Formica, S. Hiebert Burch, N. Kaplinsky, and R. Merz for sharing their challenge questions.",data
CBE_Life_Sci_Educ/PMC5008876.nxml,We thank M. de Rooij for statistical consultation.,statistical
CBE_Life_Sci_Educ/PMC5008890.nxml,"We thank Carlie VanWilligen, director of Institutional Research at Grinnell College, for assistance with survey administration and data acquisition and Susan Ferrari, director of Corporate, Foundation, and Government Relations at Grinnell, for assistance with editing the manuscript.",data
CBE_Life_Sci_Educ/PMC5008902.nxml,We thank Alison Davis for editorial assistance in writing the manuscript and Andrew Miklos and Brad Newsome for data analyses.,analyses;data
CBE_Life_Sci_Educ/PMC5132353.nxml,"For help with data collection and transcription, thanks to then undergraduate assistants Erika Lai, Francis Li, Amedee Martella, Alex Meritt, Nick Myers, and Sarah Zimmermann.",data
CBE_Life_Sci_Educ/PMC5132356.nxml,"We thank Jeffrey Harring and Xiaoshu Zhu from the Department of Measurement, Statistics, and Evaluation (EDMS) at the University of Maryland for their assistance in developing the survey.",statistics
CBE_Life_Sci_Educ/PMC5132358.nxml,"Thank you to all the students who participated in this study and, specifically, to the instructors, James Cooke, Brett Couch, and Pam Kalas, for allowing us to collect data in their classes and for providing information regarding their teaching practices.",data
CBE_Life_Sci_Educ/PMC5132351.nxml,"We thank Dr. Nancy Kaufmann, Dr. Welkin Pope, Dr. Vernon Twombly, and Dr. Marcie Warner for their assistance in collecting data for this study.",data
CBE_Life_Sci_Educ/PMC5132349.nxml,We thank Tom McKlin and Shelly Engelman of the Findings Group for their help in survey development and initial data analysis.,analysis;data
CBE_Life_Sci_Educ/PMC5132364.nxml,We thank those who provided critical review of an earlier version of this article and Katie Westby for statistical analysis support.,analysis;statistical
CBE_Life_Sci_Educ/PMC5332044.nxml,We thank Carl Wieman and Sarah Gilbert for helpful advice about this study and for providing additional TPI data.,data
CBE_Life_Sci_Educ/PMC5332048.nxml,"We thank the following: Teresa Mourad, Ecological Society of America, for her insightful review and editing of earlier versions of the article; Shirley Malcom and Yolanda George, American Association for the Advancement of Science, for both promoting the role of professional societies in V&C and sharing the data from the initial society surveys; and the staff and members participating in the PSALSE for offering suggestions and participating in the follow-up survey.",data
CBE_Life_Sci_Educ/PMC5332035.nxml,Donald Edwards contributed his deep knowledge and appreciation for the crayfish animal model.,animal
CBE_Life_Sci_Educ/PMC5332036.nxml,We thank Regina Nuzzo for statistical consulting.,statistical
CBE_Life_Sci_Educ/PMC5332046.nxml,"We thank Elise West for valuable feedback and discussions on data gathered in this study, BioG1500 graduate and undergraduate TAs (2014–2015) for assistance with question validation, BioG1500 staff members K. C. Bennett and Martha Lyon for logistical help, the Cornell Office of Undergraduate Biology for support of research, and the valuable and extensive feedback of two anonymous reviewers of the manuscript.",data
CBE_Life_Sci_Educ/PMC5459243.nxml,"We thank our now graduated and always appreciated Unity undergraduate math education work-study research assistants Alexis White and Kieu Tran, who assisted in data entry and analysis, and we acknowledge professional development support from Unity College.",analysis;data
CBE_Life_Sci_Educ/PMC5459248.nxml,"We are very grateful to Laurie Russell for contributing to data collection and for providing feedback during survey development, Gerardo Camilo for advice on statistical analysis, and Janet Kuebli for helpful perspective on self-regulated learning and survey methods.",analysis;data;statistical
CBE_Life_Sci_Educ/PMC5459257.nxml,"We thank Joshua Akey, professor of Genome Sciences at the UW and co–principal investigator on this project, for expert guidance on project design and statistical analysis; Hiroki Oura for development of the database and input on study design; and Joan Griswold, science education specialist at UW Genome Sciences, for insightful editing of this article.",design;statistical
CBE_Life_Sci_Educ/PMC5459239.nxml,We thank K. D. Tanner and E. D. Combs for making the BCST and analysis tools available to us and for productive conversations about their development and vetting of the BCST.,analysis
CBE_Life_Sci_Educ/PMC5459239.nxml,W. Ma of MSU’s Center for Statistical Training and Consulting provided statistical consultation.,statistical
CBE_Life_Sci_Educ/PMC5459239.nxml,"J. Abatie, K. Gordon, and T. Orlando helped with data entry.",data
CBE_Life_Sci_Educ/PMC5459246.nxml,"Invaluable assistance in experimental design was provided by the Biology Scholars Program of the American Society for Microbiology, particularly by M. A. Kelly, C. P. Davis, L. Clement, A. Hunter, P. Soneral, K. Wester, and M. Zwick.",design
CBE_Life_Sci_Educ/PMC5459249.nxml,We also acknowledge Ariel Pearson for her assistance with analysis of preliminary data.,analysis;data
CBE_Life_Sci_Educ/PMC5459250.nxml,We also thank Kayla Evans and Dr. Linda Martin-Morris for sharing their analysis of student behaviors in the classroom.,analysis
CBE_Life_Sci_Educ/PMC5459254.nxml,"We thank the following collaborators for their assistance with this project: USF Office of Decision Support, USF Admissions, USF Residential Life, and University Community Marketing; Robert Potter for review and critical comments; David Rabson and Cynthia Brown Hernandez for assistance with data mining; and all SA graduate students, peer mentors, faculty, and staff who contributed to the various program elements and were committed to helping change the lives of those involved in the program.",data
CBE_Life_Sci_Educ/PMC5589430.nxml,We thank undergraduate students Eric Zajicek and Kayla DeOca for assistance with data collection and analysis.,analysis;data
CBE_Life_Sci_Educ/PMC5589427.nxml,K.M.F. acknowledges Leslie Reid and Cindy Graham for guidance in the design and implementation of this research through their C-LAB initiative.,design
CBE_Life_Sci_Educ/PMC5589423.nxml,"We also thank Bonita Porter and Jayanthi Sanjeevi for administrative support during early phases of the project, BIO 115/116 lecture professors for providing access to lecture materials and grading data, and the many graduate TAs who helped score outlines and concept maps during a graduate seminar on evidence-based teaching.",data
CBE_Life_Sci_Educ/PMC5589421.nxml,"We are grateful to Geoffrey Cohen for sharing intervention materials and generous advice throughout this project, John Parks for logistical support, and David Haak for sharing code used in our analyses.",analyses
CBE_Life_Sci_Educ/PMC5589431.nxml,"In addition, we thank Liane Moneta-Koehler for statistical consultation.",statistical
CBE_Life_Sci_Educ/PMC5589428.nxml,"We are grateful to Sadie Hebert for assistance with data collection; in addition, Sadie, Cissy Ballen, Abdi Warfa, and two anonymous reviewers provided helpful comments on an early draft of the article.",data
CBE_Life_Sci_Educ/PMC5589424.nxml,"We thank Thomas A. Pearson, MD, PhD, and Steven Dewhurst, PhD, for their advice about study design and execution.",design
CBE_Life_Sci_Educ/PMC5749958.nxml,"We thank P. Lepage, L. Sanfilippo, A. Godert, E. Balko, and Cornell’s Office of Undergraduate Biology and Center for Teaching Excellence for course support; F. Vermeylen for statistical advice; M. Clarkberg for help with student data; and H. W. Greene, M. L. Smith, L. Sanfilippo, A. Godert, G. Trujillo, and the Wieman lab for comments on the manuscript.",statistical
