filename,Names,Nouns,Organizations,Text,Verbs
ACS_Infect_Dis/PMC5902790.nxml,"Paula Maguiña
;Rosa Alban",assistance,,"We would like to thank Paula Maguiña
and Rosa Alban for administrative assistance.",like;thank
ACS_Infect_Dis/PMC5902791.nxml,Pathogenic Protozoa,,,"GM64655-01 “Structural
Genomics of Pathogenic Protozoa (SGPP)",
ACS_Infect_Dis/PMC5902792.nxml,Gang Lin,discussions;chemistry;guidance;expert;review;manuscript,Weill Cornell Medicine,"Carl
Nathan and Gang Lin (Weill Cornell Medicine) for critical discussions,
chemistry guidance, and expert review of the manuscript.",
ACS_Infect_Dis/PMC5902792.nxml,Michael Glickman;Allison Fay;Sloan Kettering,,,"Michael Glickman and Allison Fay (Memorial Sloan Kettering) and
Drs.",
ACS_Infect_Dis/PMC5902792.nxml,Nader Fotouhi;Khisi Mduli;Anna Upton;Christopher Cooper;Takushi Kaneko,ideas;discussions,Global Alliance for TB Drug Development,"Nader Fotouhi, Khisi Mduli, Anna Upton, Christopher Cooper, and
Takushi Kaneko (Global Alliance for TB Drug Development) for excellent
ideas and discussions.",
ACS_Infect_Dis/PMC5952258.nxml,Bill Jacobs,Δ;mshA;strains,,We thank Dr. Bill Jacobs for providing the Δ mshA  and its complemented strains.,thank;provide;complement
ACS_Infect_Dis/PMC5952258.nxml,Steve J. Brickner,structure;amino;calanolide,"SJ Brickner
Consulting","We thank Steve J. Brickner (SJ Brickner
Consulting, LLC.) for suggesting the structure of the amino calanolide.
",thank;suggest
ACS_Infect_Dis/PMC5952258.nxml,Carolina Adura;Tania Lupoli,facility;guidance;assays,,"We thank Dr. Carolina Adura at the Rockefeller High Throughput Screening
Resource Core facility and Dr. Tania Lupoli for guidance with fluorimetric
binding assays.",thank
ACS_Infect_Dis/PMC5952258.nxml,Mayako Michino,colleagues;discussion;analysis;mycothiol;interaction;data,"Tri-Institutional
Therapeutics Discovery Institute","We thank Mayako Michino and colleagues at Tri-Institutional
Therapeutics Discovery Institute for discussion and analysis of the
mycothiol interaction data.",thank
ACS_Infect_Dis/PMC5952258.nxml,Nat Brot,guidance;development,,"We thank Prof. Nat Brot for guidance in enzymatic
assay development.",thank
ACS_Infect_Dis/PMC5952258.nxml,Ruslana Bryk,antibody,,"We thank Dr. Ruslana Bryk for DlaT antibody. PA-824
",thank;dlat
ACS_Infect_Dis/PMC5952261.nxml,Simon Crawford,authors;help;transmission;electron;microscope,,"The authors gratefully thank Dr. Simon Crawford for the help on the
transmission electron microscope.",thank
ACS_Infect_Dis/PMC5996344.nxml,Pius Tse;Chih-Duen Tse;Ben Boyd,authors;discussions,"
Niya Bowers","The authors thank Dr. Pius Tse, Dr. Chih-Duen Tse, Dr.
Niya Bowers, and Dr. Ben Boyd for intellectual discussions.",thank
ACS_Infect_Dis/PMC5996347.nxml,David Gray;James Roberts;Alastair Pate,support;data;analysis;compound;handling;data;management,,"We thank David Gray, James Roberts, and Alastair Pate for support
with data analysis, compound handling, and data management.",thank
ACS_Macro_Lett/PMC3560425.nxml,J.M. Yeomans,discussions,,"We thank J.M. Yeomans for helpful
discussions.",thank
ACS_Macro_Lett/PMC4235389.nxml,Ron Zuckermann,comments;suggestions,"Lawrence Berkeley National
Laboratory","Ron Zuckermann (Lawrence Berkeley National
Laboratory) is also greatly acknowledged for his helpful comments
and suggestions.",acknowledge
ACS_Macro_Lett/PMC4105173.nxml,Manuel Marcos Garcia;Paula Alvarez Chaver,data,"Unidad
de Espectrometria de Masas;Servicio de Determinación Estructural;Centro de Apoyo Cientifíco
","The MALDI-TOF-MS data were obtained
by Dr. Manuel Marcos Garcia and Dr. Paula Alvarez Chaver at Unidad
de Espectrometria de Masas do Servicio de Determinación Estructural,
Proteómica y Genómica, Centro de Apoyo Cientifíco
y Tecnologico",obtain
ACS_Macro_Lett/PMC4064936.nxml,Horst von Recum;Jack Edelbrock,donation;cells;assistance;figure;making,,"Prof. Horst von Recum is thanked
for the donation of the NIH3T3 cells, and Jack Edelbrock is thanked
for his assistance in figure making.",thank;thank
ACS_Macro_Lett/PMC4235390.nxml,Yue Hou,authors;help;drug;release;study,,"The authors thank Yue Hou for help
with the drug release study.",thank
ACS_Macro_Lett/PMC4477896.nxml,B. Borguet,authors;help;illustrations,,The authors thank Dr. B. Borguet for help with the 3D illustrations.,thank
ACS_Macro_Lett/PMC4144716.nxml,J. Caplan;Z. Tong,imaging;assistance,,"We thank J. Caplan and Z. Tong for confocal imaging assistance
and Genzyme for providing HA.",thank;provide
ACS_Macro_Lett/PMC4144716.nxml,R. W. Gore,thanks,,K.T.D. thanks R. W. Gore Fellowship Program.,
ACS_Macro_Lett/PMC4165535.nxml,John Kasianowicz,pleasure;discussions,,"It is a pleasure
to thank John Kasianowicz for stimulating
discussions.",thank;stimulate
ACS_Macro_Lett/PMC4307907.nxml,Eric Furst;Paul Butler;Yun Liu,authors;discussions,,"The authors also thank Prof. Eric Furst
and Dr. Paul Butler for helpful discussions and Dr. Yun Liu and",thank
ACS_Macro_Lett/PMC4307907.nxml,"
Kathleen Weigandt",assistance;measurements,,"Dr.
Kathleen Weigandt for assistance with SANS measurements.",
ACS_Macro_Lett/PMC4614272.nxml,"J. Venzmer;M. Zeghal;C. Gay;E. Rio;D. Langevin;L. Léger;H. Plantefève;F. Restagno;
P. Guénoun;R. von Klitzing;A. Albouy;A. Cagna",P;discussions,"B.
Scheid","We thank J. Venzmer, M. Zeghal, C. Gay, E. Rio, L. Champougny, B.
Scheid, D. Langevin, L. Léger, H. Plantefève, F. Restagno,
P. Guénoun, R. von Klitzing, P.-A. Albouy, and A. Cagna for
fruitful discussions.",thank
ACS_Macro_Lett/PMC4299399.nxml,Pavla Kopečková;Russell S. Taichman;Jonathan Hartley;Christopher Radford,discussions,,"We acknowledge Dr. Pavla Kopečková, Dr. Russell S. Taichman,
Jonathan Hartley, and Christopher Radford for valuable discussions.",acknowledge
ACS_Macro_Lett/PMC4810755.nxml,Y.N. L.A.F.,sponsorship;Ph.D.;studentship;support,"The Oversea
Study Program;Elite Project;A.N.K.
;EP/J018589/1;EP/K006304/1","The Oversea
Study Program of Guangzhou Elite Project is thanked
for sponsorship of a Ph.D. studentship for Y.N. L.A.F. and A.N.K.
thank EPSRC for postdoctoral support (EP/J018589/1 and EP/K006304/1).
",thank;thank
ACS_Macro_Lett/PMC4872261.nxml,P30 GM110758-01,GM110758,the National Institutes of Health,"NIGMS (1 P30 GM110758-01) from
the National Institutes of Health.",
ACS_Macro_Lett/PMC4872261.nxml,Michael G. Karavolias;John A. McCarron;Michael E. Mackay;Jacob P. Brutman;Marc A. Hillmyer;Twin Cities,authors;use;instrument;analyzer;monomers;use;rheometer;chloroform;data,"the UD Advanced
Materials Characterization Lab;DSC;the University of Minnesota;SEC
","The authors thank the UD Advanced
Materials Characterization Lab for use of the DSC instrument and thermogravimetric
analyzer; Michael G. Karavolias and John A. McCarron for synthesizing
and purifying guaiacylic monomers; Prof. Michael E. Mackay for use
of the rheometer; and Jacob P. Brutman and Prof. Marc A. Hillmyer
at the University of Minnesota, Twin Cities for the chloroform SEC
data.",thank;synthesize;purify
ACS_Macro_Lett/PMC4989249.nxml,Molecular Foundry,STEM;experiments;user;projects,STEM,"The STEM experiments were performed as user projects
at the National Center for Electron Microscopy, Molecular Foundry.",perform
ACS_Macro_Lett/PMC5322476.nxml,Oliver Brüggeman,appreciation;support;access;laboratory;resources,,"I.T. and A.I. also extend their appreciation
to Prof. Oliver Brüggeman for his support and generous access
to laboratory resources.",extend
ACS_Macro_Lett/PMC5322476.nxml,EFRE RU2-EU-124/100-2010,uasb;RU2-EU-124/100,Project M00146,"RERI-uasb”, EFRE RU2-EU-124/100-2010 (ETC Austria-Czech
Republic 2007-2013, Project M00146).",
ACS_Macro_Lett/PMC5708263.nxml,Alex Mason,help;measurements,Cryo,"We would also like to thank Alex Mason for help with Cryo-TEM
measurements.",like;thank
ACS_Macro_Lett/PMC5718297.nxml,E. Fullam;M. Hasan,assistance;protein;extraction,UoW,"We thank Dr. E. Fullam, UoW, for the GFP
plasmid and Dr. M. Hasan, UoW, for assistance with protein extraction.
",thank
ACS_Macro_Lett/PMC5828704.nxml,G. S. Grest;K. Ch,,"M. Doi;T.
Ohkuma","We are grateful to M. Doi, G. S. Grest, D. Vlassopoulos, T.
Ohkuma and K. Ch.",
ACS_Macro_Lett/PMC5828704.nxml,A. C. Fogarty;B. Dünweg,Daoulas;stimulating;discussions;reading;manuscript,Daoulas,"Daoulas for stimulating and helpful discussions,
and A. C. Fogarty and B. Dünweg for a critical reading of the
manuscript.",
ACS_Macro_Lett/PMC5973780.nxml,S. P. W. Wijnands,help;data;help;microscopy,"G.M.;Huurne
;TIRF","We gratefully thank G.M. ter Huurne
for his help of acquiring the SAXS data and S. P. W. Wijnands for
his help with TIRF microscopy.",thank;acquire
ACS_Med_Chem_Lett/PMC3037034.nxml,Jeffrey A. Clanton,assistance;syntheses,the Department of Radiology and Radiological Sciences,We are grateful to Jeffrey A. Clanton of the Department of Radiology and Radiological Sciences for assistance with radiochemical syntheses.,
ACS_Med_Chem_Lett/PMC3037034.nxml,Carol A. Rouzer,reading;manuscript,the Vanderbilt Institute for Chemical Biology,We are also grateful to Dr. Carol A. Rouzer of the Vanderbilt Institute for Chemical Biology for critical reading of this manuscript.,
ACS_Med_Chem_Lett/PMC3212850.nxml,B. Law,help;tumor;implantation,,We thank Prof. B. Law for initial help with tumor implantation.,thank
ACS_Med_Chem_Lett/PMC3276110.nxml,Stephen Johnston;Mike Lewandowski;Norman Lee,chemistry;support;resolution;mass;spectroscopy,"the
Broad Institute;
Boston University","We acknowledge Stephen Johnston and Mike Lewandowski of the
Broad Institute for analytical chemistry support and Norman Lee of
Boston University for high-resolution mass spectroscopy.",acknowledge
ACS_Med_Chem_Lett/PMC3055678.nxml,Ambit Bioscience;SAI Advantium,kinase;profiling;scan;profiling;studies,Life Technologies Corporation;SelectScreen Kinase Profiling Service;KINOME,"We wish to thank Life Technologies Corporation, SelectScreen Kinase Profiling Service for performing enzymatic biochemical kinase profiling, Ambit Bioscience for performing KINOME scan  profiling, and SAI Advantium for performing pharmacokinetic studies.",wish;thank;perform;perform;perform
ACS_Med_Chem_Lett/PMC3093683.nxml,Ambit Bioscience,kinase;profiling,Life Technologies Corporation;SelectScreen Kinase Profiling Service;KinomeScan,"We thank Life Technologies Corporation, SelectScreen Kinase Profiling Service, for performing the enzymatic biochemical kinase profiling and Ambit Bioscience for performing KinomeScan profiling.",thank;perform;profile;perform
ACS_Med_Chem_Lett/PMC3155278.nxml,Witold Neugebauer;Michel Bouvier;Université de Montréal,help;spectra;analysis;cell;line,"Department of Biochemistry, Institute for Research in Immunology;Cancer;Montréal, Québec,","We thank René Gagnon and Witold Neugebauer for their help with mass spectra analysis and Michel Bouvier (Department of Biochemistry, Institute for Research in Immunology and Cancer, Université de Montréal, Montréal, Québec, Canada) for the HEK293-CXCR4 stable cell line.",thank
ACS_Med_Chem_Lett/PMC3174009.nxml,Micheline Harvey,reading;manuscript,,We thank Micheline Harvey for careful reading of the manuscript.,thank
ACS_Med_Chem_Lett/PMC3137231.nxml,David Gray;Irene Hallyburton;Natalia Shpiro,supply;compound;libraries;synthesis;compounds,,We thank David Gray and Irene Hallyburton for the supply of the compound libraries and Natalia Shpiro for synthesis of the standard compounds.,thank
ACS_Med_Chem_Lett/PMC3469069.nxml,James Chen;Ptch –/–;Chris Johnson;Mike Lewandowski;Giannina Schafer;Tom Hasaka;Lili Wang;Yan-Ling Zhang;Katie Doud;LaTese Briggs;Angela Koehler;Lee Peng;Aly Shamji,–/–;cells;expression;constructs;chemistry;support;help;assays;studies;comments,Stanford University;Light-2;Johnston,"We thank
James Chen (Stanford University) for Light-2, Ptch –/–  cells, and Smo expression constructs; Stephen
Johnston, Chris Johnson, and Mike Lewandowski for analytical chemistry
support; Giannina Schafer and Tom Hasaka for help with Smo binding
assays; Lili Wang, Yan-Ling Zhang, Katie Doud, LaTese Briggs, and
Angela Koehler for additional studies not described here; and Robert
Gould, Lee Peng, and Aly Shamji for helpful comments.",thank;bind;describe
ACS_Med_Chem_Lett/PMC3654564.nxml,Matt Windsor,assistance;graphics,,"We are grateful to Matt Windsor for assistance with
molecular
graphics.",
ACS_Med_Chem_Lett/PMC3324983.nxml,Yushi Futamura,discussions;cell,,"We thank Dr. Yushi Futamura
(RIKEN-ASI, Japan) for helpful
discussions about the cell-based assay.",thank;base
ACS_Med_Chem_Lett/PMC3523537.nxml,Stephen Johnston;Carrie Mosher,chemistry;support,the Broad Institute,"We acknowledge
Stephen Johnston, Carrie Mosher, and Travis
Antoine from the Broad Institute for analytical chemistry support.",acknowledge
ACS_Med_Chem_Lett/PMC3441040.nxml,Kebreab Ghebreselasie,enzyme;assays, ,"We are grateful to Kebreab Ghebreselasie for generating
the
enzyme used for  in vitro  assays.",generate
ACS_Med_Chem_Lett/PMC3850243.nxml,Craig Mello;Greg Hannon;Michael Czech,members;lab;discussions;reading;manuscript,Rana,"We thank Craig Mello, Greg Hannon, Michael Czech, and members
of the Rana lab for helpful discussions and critical reading of the
manuscript.",thank
ACS_Med_Chem_Lett/PMC3297361.nxml,Stephen Johnston;Chris Johnson;Robert Gould,chemistry;support;manuscript;discussions,the Broad Institute,"We thank Stephen Johnston, Chris Johnson, and Mike
Lewandowski
of the Broad Institute for analytical chemistry support, Benito Munoz
for reviewing the manuscript, and Robert Gould for helpful discussions.",thank;review
ACS_Med_Chem_Lett/PMC3891296.nxml,Mark Bycroft,assignments;ElonginC;complex;staff;Source;I02;line;help;data;collection,University of Cambridge;the Diamond Light Source I02,"We thank
Dr. Mark Bycroft (University of Cambridge) for the  1 H– 15 N assignments of the pVHL-ElonginC-ElonginB complex and the
staff of the Diamond Light Source I02 line for help with data collection.",thank
ACS_Med_Chem_Lett/PMC3963459.nxml,Amy Juodawlkis;Alan Collis,thanks;assistance,"Rosemary
Camilleri;Daša Lipovšek","Many thanks to Amy Juodawlkis, Rosemary
Camilleri, Alan Collis,
and Daša Lipovšek for editorial assistance.",
ACS_Med_Chem_Lett/PMC4599563.nxml,Stephen Johnston;Carrie Mosher;Travis Anthoine;Mike Lewandowski,chemistry;support,,"We thank Stephen Johnston, Carrie Mosher, Travis Anthoine,
and Mike Lewandowski for analytical chemistry support.",thank
ACS_Med_Chem_Lett/PMC5346991.nxml,Lori Ferrins,assistance;manuscript,,"Dr. Lori Ferrins is gratefully
acknowledged for her assistance in preparing this manuscript.",acknowledge;prepare
ACS_Med_Chem_Lett/PMC5346982.nxml,D. J. Carucci;Thomas Wellems,Plasmodium;falciparum;Dd2, ;MRA-102,"Plasmodium falciparum  strains 3D7 (MRA-102) deposited by D. J. Carucci and Dd2 (MRA-156)
deposited by Thomas Wellems.",strain;deposit;deposit
ACS_Med_Chem_Lett/PMC5392761.nxml,Leslie N. Aldrich;Jennifer A. Beaudoin;Christopher J. Gerry;Jingqiang Wei;Eamon Comer,advice;compound;synthesis;discussions;teams;assistance;compound;access;characterization,"Broad
Institute;Broad Institute;
Broad Institute Compound Management","We thank Leslie N. Aldrich,
Jennifer A. Beaudoin, Christopher J. Gerry, and Jingqiang Wei (Broad
Institute) for advice regarding compound synthesis; Eamon Comer and
Marshall Morningstar (Broad Institute) for helpful discussions; and
Broad Institute Compound Management and analytical teams for assistance
with compound access and characterization.",thank
ACS_Med_Chem_Lett/PMC5430407.nxml,"Laurine Galya;Mei Li;James Doughty;Karl Blom
",assistance,,"We thank Laurine Galya, Mei Li, James Doughty, and Karl Blom
for their analytical assistance.",thank
ACS_Med_Chem_Lett/PMC5430407.nxml,Mary Becker-Pasha,production;enzyme;development;enzyme;assays,IDO;TDO,"We thank Mary Becker-Pasha and Mark
Rupar for production of the enzyme and development of the IDO and
TDO enzyme assays, respectively.",thank
ACS_Med_Chem_Lett/PMC5430407.nxml,Ravi Jalluri,graphics;epacadostat/,,"We thank Ravi Jalluri for creating
the graphics of the epacadostat/",thank;create
ACS_Med_Chem_Lett/PMC5467193.nxml,Cheol K. Chung;Ian W. Davies;Daniel A. DiRocco;Shane W. Krska;Rebecca T. Ruck;Joe L. Duffy;Michel Journet;Christian Stevenson,addition;discussion;manuscript;collaboration;project;vendor;willingness;laboratory;ideas;shelf;products;HTE,"Merck & Co., Inc.;Kenilworth;NJ;Tetsuji Itoh;Nelo Rivera;Merck &
Co., Inc.;Kenilworth;NJ;Analytical Sales & Services;HTE","In addition, I would like to thank
Cheol K. Chung, Ian W. Davies, Daniel A. DiRocco, Shane W. Krska,
and Rebecca T. Ruck (Merck & Co., Inc., Kenilworth, NJ, USA) for
helpful discussion of the manuscript, Joe L. Duffy, Tetsuji Itoh,
Michel Journet, Nelo Rivera, and Christian Stevenson (Merck &
Co., Inc., Kenilworth, NJ, USA) for collaboration on the TROX-1 project,
and the vendor Analytical Sales & Services for their willingness
to work with our laboratory to turn our ideas into off-the-shelf commercial
products to support HTE.",like;thank;work;turn;support
ACS_Med_Chem_Lett/PMC5554913.nxml,Uyen T. T. Nguyen;Martin Sadilek,Authors;Uyen;contributions;cytotoxicity;data;resolution;spectra,,"Authors would like to thank Uyen T. T. Nguyen for her contributions
in collecting cytotoxicity data and Martin Sadilek for recording high-resolution
mass spectra.",like;thank;collect;record
ACS_Med_Chem_Lett/PMC5066151.nxml,Keiji Kubo;Tsuyoshi Maekawa;Masato Kitayama;Fumihiro Jinno;Katsuhiko Miwa;Kengo Okada;Hideyuki Oki;Weston Lane;Bi-Ching Sang,authors;research;discussions;salt;formation;procedure;study;analyses;enantiomeric;excess;intermediate;group;rat;cassette;experiment;biology;protein;expression;crystallization;X;ray;data;collection;support,"TAK-272;
TAK-272;DMPK;Takeda Pharmaceutical Company
; Table","The authors
thank Keiji Kubo for supervising the research;
Dr. Tsuyoshi Maekawa for helpful discussions; Masato Kitayama for
providing the salt formation procedure of TAK-272; Takuya Ebihara,
Fumihiro Jinno, and Yoshihiko Tagawa for performing the PK study of
TAK-272; Katsuhiko Miwa for analyses of enantiomeric excess of the
key intermediate; the DMPK group at Takeda Pharmaceutical Company
for the rat cassette dosing experiment in  Table  3 ; and Kengo Okada, Hideyuki Oki, Weston Lane,
and Bi-Ching Sang for molecular biology, protein expression, crystallization,
and X-ray data collection support highlighted in  Figure  2 .",thank;supervise;provide;perform;dose;highlight
ACS_Med_Chem_Lett/PMC5642017.nxml,Frank Ruebsam;Huili Wang;Zicheng Wu,thanks;separation;DARQs;diasteromers;scale;synthesis;intermediates,DARQ,"Our thanks are given to
Frank Ruebsam, Huili Wang, and Zicheng Wu at BioDuro LLC (Beijing)
for the separation of newly synthesized DARQs into single diasteromers
and for the large scale synthesis of required DARQ intermediates.",give;synthesize;require
ACS_Med_Chem_Lett/PMC5733267.nxml,"Laura Fantini
;Valentina Bondi",Authors;support,,"Authors thank Laura Fantini
and Valentina Bondi for technical support.",thank
ACS_Med_Chem_Lett/PMC5767893.nxml,Saul Rosenberg,discussions;project;guidance,,"We are grateful to Saul Rosenberg for helpful discussions
and project guidance.",
ACS_Med_Chem_Lett/PMC5767893.nxml,Amanda Olson,analyses,,"We thank Amanda Olson for the pharmacokinetic
analyses.",thank
ACS_Med_Chem_Lett/PMC5767893.nxml,Sue Swanson;Nicole Richwine;Xiaomei Zhang,data,Stella Doktor,"We thank Stella Doktor, Sue Swanson, Nicole Richwine, and
Xiaomei Zhang for the in vitro ADME data.",thank
ACS_Med_Chem_Lett/PMC5767893.nxml,Vivek Abraham,content;microscopy;assistance,,"We thank Vivek Abraham and
Morey Smith for high content microscopy assistance.",thank
ACS_Med_Chem_Lett/PMC5807869.nxml,"Brian Samas;Ivan Samardjiev;Usa Reilly;Manjinder Lall
",technology;group;data;X;ray;crystal;structure;compound;data;discussions;work,"Matthew
Teague","We thank
the Pfizer ADME technology group for generating the
in vitro data in Table 1, Brian Samas and Ivan Samardjiev for generating
the X-ray single-crystal structure of compound  2 , Matthew
Teague for obtaining HRMS data, and Usa Reilly and Manjinder Lall
for helpful discussions regarding this work.",thank;generate;generate;obtain
ACS_Med_Chem_Lett/PMC5846036.nxml,Naoko Fujimoto;Katsue Kurabayashi;Fumie Ohnuma,assistance;cell;death;inhibition,,"We thank
Naoko Fujimoto, Katsue Kurabayashi, and Fumie Ohnuma
for assistance with the cell death inhibition assay.",thank;assay
ACS_Med_Chem_Lett/PMC5900343.nxml,Jean-Baptiste Micol;Nathalie Auger;Zenon Konteatis,specimens;analyses;discussions;optimization;hPXR;activation,"Christophe
","We thank Jean-Baptiste Micol and Christophe
Willekens for clinical specimens, Nathalie Auger for cytogenetic analyses,
and Zenon Konteatis for insightful discussions during the optimization
of hPXR activation.",thank
ACS_Med_Chem_Lett/PMC5949726.nxml,Cody Wenthur;Paul Bremer,authors;discussions,,"The authors thank Dr. Cody Wenthur and
Dr. Paul Bremer for helpful discussions.",thank
ACS_Med_Chem_Lett/PMC6004563.nxml,"Martha Larsen
;Steve Vander Roest",assistance,HTS,"We thank Martha Larsen
and Steve Vander Roest for assistance
with the HTS.",thank
ACS_Med_Chem_Lett/PMC6004563.nxml,Glory Velazquez,assistance,,"We also thank Glory Velazquez for assistance in preparing
Lin28B.",thank;prepare
ACS_Nano/PMC2731514.nxml,Debra Sherman;Virgil Schirf,proteinase;strains;imaging;comments;assistance;ultracentrifugation;experiments,Karen Rufus;Vanderbilt University;TEV;Purdue University;Anne Vonderheide;University of Cincinnati;UTHSCSA;CAUMA,"We thank Karen Rufus from Vanderbilt University for providing the TEV proteinase expressing strains, Debra Sherman from Purdue University for EM imaging, Anne Vonderheide from University of Cincinnati for valuable comments, and Virgil Schirf (UTHSCSA) for assistance with the analytical ultracentrifugation experiments at CAUMA.",thank;provide;express
ACS_Nano/PMC2828182.nxml,Greg Underhill;Sandra March;Margarita Akiyama;Erika Batchelder;Muthiah Manoharan,help;help;blots;toxicity;analysis;imaging;facility;help;transmission;electron;micrographs;colleagues;discussions,Q-RT-PCR;the Whitehead Institute;MIT;Alnylam,"We thank Greg Underhill for help with Q-RT-PCR, Sandra March for help with the western blots, Margarita Akiyama with toxicity analysis, Erika Batchelder of the Keck imaging facility at the Whitehead Institute at MIT for help with transmission electron micrographs, and Muthiah Manoharan and colleagues at Alnylam for helpful discussions.",thank
ACS_Nano/PMC2828182.nxml,David H. Koch,support;fellowship,Cancer Research Fund;MIT;Harvard CCNE,A.A. acknowledges support from David H. Koch Cancer Research Fund and from the MIT-Harvard CCNE fellowship.,acknowledge
ACS_Nano/PMC2748720.nxml,K. Bonin,authors;help;spectroscopy;help;fluorescence;emission;experiments,R. Noftle (WFU Chemistry;Raman;WFU Physics,The authors are grateful to R. Noftle (WFU Chemistry) for help with Raman spectroscopy and to K. Bonin (WFU Physics) for help with fluorescence emission experiments.,
ACS_Nano/PMC4287417.nxml,Igor Pro;Sebastian Koch;Martin Schieder,authors;help;particle;size;analysis;assistance;treatment;shell;removal;particles,,The authors thank Maximilian Seuß for help with particle size analysis in Igor Pro and Sebastian Koch and Martin Schieder for assistance with the thermal treatment for the shell removal of the particles.,thank
ACS_Nano/PMC4287417.nxml,Wolfgang Häfner,C.K.;discussions,,C.K. appreciates fruitful discussions with Wolfgang Häfner.,appreciate
ACS_Nano/PMC3010874.nxml,D. L. Allara;L. A. Bumm;P. Han;K. F. Kelly;M. J. Shuster,authors;discussions,,"The authors thank D. L. Allara, L. A. Bumm, P. Han, K. F. Kelly, and M. J. Shuster for helpful discussions.",thank
ACS_Nano/PMC2889630.nxml,H. Zhang;D. Shu;A. Vonderheide;C. Schwartz;F. Haque,assistance;comments,,"We thank H. Zhang, D. Shu, A. Vonderheide, C. Schwartz, and F. Haque for their technical assistance and valuable comments.",thank
ACS_Nano/PMC3011841.nxml,T. Bučko;M. Marsman,code;kind;help;selfconsistent;calculations,,We thank Dr. T. Bučko for providing and acquainting us with the GADGET code and Dr. M. Marsman for his kind help concerning the non-selfconsistent calculations.,thank;provide;acquaint;concern
ACS_Nano/PMC2990273.nxml,Anne Vonderheide,comments;manuscript,,We thank Anne Vonderheide for her insightful comments on the manuscript.,thank
ACS_Nano/PMC2964039.nxml,Eric Schopf,help;TEM;imaging,TEM,We also thank Dr. Eric Schopf for his help with TEM imaging.,thank
ACS_Nano/PMC3082970.nxml,Johannes Bernardi,TEM;image,TEM;Vienna University of Technology;USTEM,"The TEM image in Figure 1b was kindly provided by Dr. Johannes Bernardi (Vienna University of Technology, USTEM).",provide
ACS_Nano/PMC3160147.nxml,Christina Zavaleta;Sam Gambhir,assistance;discussions,,Christina Zavaleta and Sam Gambhir for their assistance and discussions.,
ACS_Nano/PMC3043607.nxml,Hong Zhou,authors;discussions,,The authors thank Hong Zhou for helpful discussions.,thank
ACS_Nano/PMC3143710.nxml,N. Bhardwaj,thanks;laboratory;cells;studies,New York University School of Medicine,Special thanks to the laboratory of Dr. N. Bhardwaj at New York University School of Medicine for providing the human dendritic cells used for microscopy studies.,provide
ACS_Nano/PMC3124923.nxml,K. Guillemin;E. Mittge;P.K. Loi,analysis;zebrafish, Supporting Information  Figure S5,"We thank K. Guillemin, E. Mittge, and P.K. Loi for the histological analysis of the embryonic zebrafish presented in  Supporting Information  Figure S5.",thank;present;support
ACS_Nano/PMC3102291.nxml,Thomas Hermann;Mark Laskovics;Christoph Flamm;Chad Schwartz;Randall Reif;Daniel Binzel,comments,,"We also wish to thank Thomas Hermann, Mark Laskovics, Christoph Flamm, Chad Schwartz, Randall Reif, and Daniel Binzel for their insightful comments.",wish;thank
ACS_Nano/PMC3403312.nxml,Andreas Hartmann;Steffen Hahn;Michal Bledowski,measurement;time;fluorescence;spectrometer;lab;software;support;work;help;oxygen;concentration;determination,,"We gratefully acknowledge measurement time at the fluorescence spectrometer from the Zhang lab, the software support from Andreas Hartmann and Steffen Hahn to this work, as well as Michal Bledowski for his help with the oxygen concentration determination.",acknowledge
ACS_Nano/PMC3395255.nxml,Land Oberösterreich,project,S9706,"S9706, S9708 and Land Oberösterreich, project “",
ACS_Nano/PMC3590878.nxml,Rainer F. Mahrt;Gabriele Rainò,discussions,IBM Research-Zürich,Rainer F. Mahrt and Gabriele Rainò (IBM Research-Zürich) are acknowledged for stimulating discussions.,acknowledge;stimulate
ACS_Nano/PMC3314313.nxml,Andrea Kunzmann;Carmen Vogt,assistance;endotoxin;TEM;imaging;silica;nanoparticles,Karolinska Institutet;TEM,"We thank Andrea Kunzmann and Carmen Vogt, Karolinska Institutet, for assistance with the endotoxin assay and TEM imaging of the supplementary silica nanoparticles, respectively.",thank
ACS_Nano/PMC3314313.nxml,Kjell Hultenby,assistance;electron;determination;particle;uptake,Electron Microscopy Core Facility;Karolinska Institutet,"Dr. Kjell Hultenby, Electron Microscopy Core Facility, Karolinska Institutet, is acknowledged for expert assistance with electron microscopic determination of particle uptake.",acknowledge
ACS_Nano/PMC3357922.nxml,Marie-Curie Industry-Academia Partnerships,No;Partnerships,the EC Seventh Framework Programme;Marie Curie International Research Staff Exchange;COMPOSITUM;Pathways Programme,"We thank the EC Seventh Framework Programme (FP7/2007-2013), Marie Curie International Research Staff Exchange Scheme (COMPOSITUM, Grant No. 230790), Marie-Curie Industry-Academia Partnerships and Pathways Programme",thank
ACS_Nano/PMC3507316.nxml,Y. Ebenstein;X. Michalet;K. Sato;A. Pan,help;setup;help;measurement;automation;A.;discussions;quantum;calculation,,"We thank Dr. Y. Ebenstein for help with the optical setup, Dr. X. Michalet for help with measurement automation, and K. Sato and A. Pan for useful discussions of quantum calculation.",thank
ACS_Nano/PMC3478735.nxml,H. Fleming,reading;manuscript,MIT,We thank H. Fleming for critical reading of the manuscript (MIT).,thank
